event_id,clean_name,pitcher_name,line,benchmark,pred_over,outcome_over,books_in_blend,total_strikeouts
0490fc2cf5b53783ae2b84b7048865ea,shane_baz,Shane Baz,4.5,consensus_all,0.66062001550937,1,4,7.0
0490fc2cf5b53783ae2b84b7048865ea,shane_baz,Shane Baz,5.5,consensus_all,0.5042542988455151,1,18,7.0
0490fc2cf5b53783ae2b84b7048865ea,shane_baz,Shane Baz,6.5,consensus_all,0.33909819606294034,1,4,7.0
0490fc2cf5b53783ae2b84b7048865ea,shane_baz,Shane Baz,7.5,consensus_all,0.2058432315835472,0,3,7.0
04a8c58323f01c48c395a235b95b48ff,bryce_elder,Bryce Elder,3.5,consensus_all,0.6388353409878099,1,2,4.0
04a8c58323f01c48c395a235b95b48ff,bryce_elder,Bryce Elder,4.5,consensus_all,0.4563403128987283,0,13,4.0
04a8c58323f01c48c395a235b95b48ff,bryce_elder,Bryce Elder,5.5,consensus_all,0.28801134814722673,0,2,4.0
04a8c58323f01c48c395a235b95b48ff,sandy_alcantara,Sandy Alcantara,3.5,consensus_all,0.6580308370577619,1,2,4.0
04a8c58323f01c48c395a235b95b48ff,sandy_alcantara,Sandy Alcantara,4.5,consensus_all,0.4892533962170243,0,15,4.0
04a8c58323f01c48c395a235b95b48ff,sandy_alcantara,Sandy Alcantara,5.5,consensus_all,0.31190727081138037,0,2,4.0
04b93fedb20aa2e247a5b250870d33a6,landen_roupp,Landen Roupp,4.5,consensus_all,0.6404666213992525,0,2,2.0
04b93fedb20aa2e247a5b250870d33a6,landen_roupp,Landen Roupp,5.5,consensus_all,0.47927531361067427,0,12,2.0
04b93fedb20aa2e247a5b250870d33a6,landen_roupp,Landen Roupp,6.5,consensus_all,0.30934779378763977,0,2,2.0
04b93fedb20aa2e247a5b250870d33a6,tobias_myers,Tobias Myers,2.5,consensus_all,0.7516060026437855,0,2,2.0
04b93fedb20aa2e247a5b250870d33a6,tobias_myers,Tobias Myers,3.5,consensus_all,0.5790456246318951,0,11,2.0
04b93fedb20aa2e247a5b250870d33a6,tobias_myers,Tobias Myers,4.5,consensus_all,0.4033619867658207,0,3,2.0
04d6313150584142b68b24980a1ed35a,aaron_civale,Aaron Civale,3.5,consensus_all,0.7357564382266324,1,2,4.0
04d6313150584142b68b24980a1ed35a,aaron_civale,Aaron Civale,4.5,consensus_all,0.5460202765191187,0,11,4.0
04d6313150584142b68b24980a1ed35a,aaron_civale,Aaron Civale,5.5,consensus_all,0.41000909394462026,0,5,4.0
04dd1465cece95f6834be6722a147943,mitchell_parker,Mitchell Parker,3.5,consensus_all,0.5778355869076875,0,11,2.0
053253f3c5b610fafa8379c698621373,clarke_schmidt,Clarke Schmidt,3.5,consensus_all,0.6892643638296816,1,2,4.0
053253f3c5b610fafa8379c698621373,clarke_schmidt,Clarke Schmidt,4.5,consensus_all,0.5175624529263434,0,9,4.0
053253f3c5b610fafa8379c698621373,clarke_schmidt,Clarke Schmidt,5.5,consensus_all,0.3478965819456617,0,2,4.0
053253f3c5b610fafa8379c698621373,michael_king,Michael King,5.5,consensus_all,0.5919367420459654,0,2,2.0
053253f3c5b610fafa8379c698621373,michael_king,Michael King,6.5,consensus_all,0.4242807137328296,0,10,2.0
053253f3c5b610fafa8379c698621373,michael_king,Michael King,7.5,consensus_all,0.284596825042287,0,2,2.0
05333e083a80e7dc6a45bc42d7730963,janson_junk,Janson Junk,2.5,consensus_all,0.6383350397239678,1,2,5.0
05333e083a80e7dc6a45bc42d7730963,janson_junk,Janson Junk,3.5,consensus_all,0.43097198382677665,1,15,5.0
05333e083a80e7dc6a45bc42d7730963,janson_junk,Janson Junk,4.5,consensus_all,0.2514658116949049,1,2,5.0
05333e083a80e7dc6a45bc42d7730963,jose_quintana,Jose Quintana,3.5,consensus_all,0.5735511560209046,0,15,2.0
05333e083a80e7dc6a45bc42d7730963,jose_quintana,Jose Quintana,4.5,consensus_all,0.39064208278185,0,2,2.0
05333e083a80e7dc6a45bc42d7730963,jose_quintana,Jose Quintana,5.5,consensus_all,0.2316544024532058,0,2,2.0
0555850029b7e6e3167adef31e925930,paul_skenes,Paul Skenes,7.5,consensus_all,0.4647022519082558,1,15,10.0
05aaeddb98f4a7e7d68741f3a02126ff,kodai_senga,Kodai Senga,4.5,consensus_all,0.6953329221370459,0,2,4.0
05aaeddb98f4a7e7d68741f3a02126ff,kodai_senga,Kodai Senga,5.5,consensus_all,0.5184625900715499,0,12,4.0
05aaeddb98f4a7e7d68741f3a02126ff,kodai_senga,Kodai Senga,6.5,consensus_all,0.3723502570322879,0,2,4.0
05aaeddb98f4a7e7d68741f3a02126ff,matthew_liberatore,Matthew Liberatore,3.5,consensus_all,0.6242469907661764,1,2,6.0
05aaeddb98f4a7e7d68741f3a02126ff,matthew_liberatore,Matthew Liberatore,4.5,consensus_all,0.4537843780030981,1,12,6.0
05aaeddb98f4a7e7d68741f3a02126ff,matthew_liberatore,Matthew Liberatore,5.5,consensus_all,0.27453737054508554,1,2,6.0
05bf94fb854222d8b0485b964035a325,cade_horton,Cade Horton,3.5,consensus_all,0.6460919540229886,0,2,2.0
05bf94fb854222d8b0485b964035a325,cade_horton,Cade Horton,4.5,consensus_all,0.4756450833984886,0,16,2.0
05bf94fb854222d8b0485b964035a325,cade_horton,Cade Horton,5.5,consensus_all,0.30298865319711055,0,2,2.0
05bf94fb854222d8b0485b964035a325,emerson_hancock,Emerson Hancock,2.5,consensus_all,0.6295476115153432,1,2,5.0
05bf94fb854222d8b0485b964035a325,emerson_hancock,Emerson Hancock,3.5,consensus_all,0.4261583025256679,1,16,5.0
05bf94fb854222d8b0485b964035a325,emerson_hancock,Emerson Hancock,4.5,consensus_all,0.24660263446195085,1,2,5.0
0635a74de5c2984b586647f783629c7c,grant_holmes,Grant Holmes,4.5,consensus_all,0.6753794054935407,1,2,5.0
0635a74de5c2984b586647f783629c7c,grant_holmes,Grant Holmes,5.5,consensus_all,0.5232826951263487,0,10,5.0
