Bet ID,Date,Game Date,Pitcher,Team,Opponent,Home/Away,Sportsbook,Opening Odds,Closing Odds,Executed Odds,Exchange-adjusted Odds,Strikeout Line,Model Projection,Market Projection,Margin,Devig Edge,Model Probability,Market Implied Probability,Bet Side,Odds,Decimal Odds,American Odds,Units Risked,Units Won/Lost,Stake ($),Profit/Loss ($),ROI for Bet,CLV,Result,Running Win %,Running ROI,Running Units,Running Bankroll,Year,Month,Odds Bucket,Model Sample,Kelly Fraction
KPROP-00824,2026-05-22 19:40:37,2026-05-22,Logan Henderson,158,119,Home,draftkings,,,-110.0,-110.0,5.5,5.058001047861299,5.5,0.4419989521387011,0.1564976781689853,0.6057844980885161,0.5116279069767442,Under,-110.0,1.9090909090909092,-110.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5655339805825242,0.1072707231680596,88.39107589048112,18839.107589048115,2026,2026-05,-119 to -101,2026 Frozen Test,0.1721474459858838
KPROP-00825,2026-05-22 14:20:37,2026-05-22,Spencer Arrighetti,117,112,Away,draftkings,,,-152.0,-152.0,5.5,4.7856074038589576,5.5,0.7143925961410424,0.08346859072091883,0.6535207372602367,0.584268180018477,Under,-152.0,1.6578947368421053,-152.0,1.0,0.6578947368421053,100.0,65.78947368421053,0.6578947368421053,,Win,0.566060606060606,0.10793814621493725,89.04897062732323,18904.897062732325,2026,2026-05,<= -150,2026 Frozen Test,0.12687225789579662
KPROP-00826,2026-05-23 16:10:37,2026-05-23,Max Meyer,146,121,Home,draftkings,,,104.0,104.0,5.5,5.470573370154741,5.5,0.029426629845258567,0.08929688756943911,0.5339690625340388,0.46964106004696404,Under,104.0,2.04,104.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5653753026634383,0.10659681674010076,88.04897062732323,18804.897062732325,2026,2026-05,+100 to +120,2026 Frozen Test,0.08586239189369144
KPROP-00827,2026-05-23 15:05:37,2026-05-23,Paul Skenes,134,141,Away,draftkings,,,113.0,113.0,6.5,5.691256702582276,6.5,0.808743297417724,0.396768022769132,0.6557596351028789,0.4674421132731819,Under,113.0,2.13,113.0,1.0,1.13,100.0,112.99999999999999,1.13,,Win,0.56590084643289,0.10783430547439325,89.17897062732322,18917.897062732325,2026,2026-05,+100 to +120,2026 Frozen Test,0.3511221440434797
KPROP-00828,2026-05-23 19:15:37,2026-05-23,Robert Gasser,158,119,Home,draftkings,,,121.0,121.0,3.5,3.177363756671498,3.5,0.32263624332850194,0.34271280152732275,0.6075623536322727,0.4406112308990344,Under,121.0,2.21,121.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5652173913043478,0.1064963413373469,88.17897062732322,18817.897062732325,2026,2026-05,+121 to +150,2026 Frozen Test,0.2832337202705147
KPROP-00829,2026-05-24 13:35:37,2026-05-24,Bailey Ober,142,111,Away,betmgm,,,-125.0,-125.0,4.5,3.9273373794821036,4.5,0.5726626205178964,0.15745336793606657,0.6430296488533703,0.5408163265306123,Under,-125.0,1.8,-125.0,1.0,0.8,100.0,80.0,0.8,,Win,0.5657418576598311,0.1073328958110051,88.97897062732322,18897.897062732325,2026,2026-05,-149 to -120,2026 Frozen Test,0.1968167099200832
KPROP-00830,2026-05-24 13:40:37,2026-05-24,Christian Scott,121,146,Away,draftkings,,,102.0,102.0,4.5,4.4623475580655425,4.5,0.03765244193445749,0.08931516097973201,0.5392649311780852,0.48588616381304955,Under,102.0,2.02,102.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5650602409638554,0.1059987597919557,87.97897062732322,18797.897062732325,2026,2026-05,+100 to +120,2026 Frozen Test,0.08756388331346276
KPROP-00831,2026-05-24 16:10:37,2026-05-24,Martín Pérez,144,120,Home,draftkings,,,129.0,129.0,3.5,3.734659271305253,3.5,-0.2346592713052531,0.11509978287564027,0.48694313662691713,0.412226802520028,Under,129.0,2.29,129.0,1.0,1.29,100.0,129.0,1.29,,Win,0.5655836341756919,0.10742355069473312,89.26897062732323,18926.897062732325,2026,2026-05,+121 to +150,2026 Frozen Test,0.08922463788809323
KPROP-00832,2026-05-24 16:10:37,2026-05-24,Martín Pérez,144,120,Home,fanduel,,,-150.0,-150.0,4.5,3.734659271305253,4.5,0.7653407286947469,0.13419802266259184,0.6805188135975552,0.5901639344262295,Under,-150.0,1.6666666666666665,-150.0,1.0,0.6666666666666665,100.0,66.66666666666666,0.6666666666666665,,Win,0.5661057692307693,0.10809571790143016,89.9356372939899,18993.563729398993,2026,2026-05,<= -150,2026 Frozen Test,0.20129703399388782
KPROP-00833,2026-05-24 13:35:37,2026-05-24,Parker Messick,114,143,Away,bovada,,,120.0,120.0,5.5,5.381185003787785,5.5,0.11881499621221536,0.20864913632505513,0.5493859710568432,0.43795620437956206,Under,120.0,2.2,120.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5654261704681873,0.10676547094116434,88.9356372939899,18893.563729398993,2026,2026-05,+100 to +120,2026 Frozen Test,0.17387428027087923
KPROP-00834,2026-05-24 13:35:37,2026-05-24,Parker Messick,114,143,Away,betrivers,,,-190.0,-190.0,6.5,5.381185003787785,6.5,1.1188149962122154,0.07543398710302313,0.704594681205429,0.6112600536193029,Under,-190.0,1.526315789473684,-190.0,1.0,0.5263157894736841,100.0,52.63157894736841,0.5263157894736841,,Win,0.565947242206235,0.10726852887705465,89.46195308346358,18946.19530834636,2026,2026-05,<= -150,2026 Frozen Test,0.14332457549574398
KPROP-00835,2026-05-24 14:20:37,2026-05-24,Peter Lambert,117,112,Away,bovada,,,105.0,105.0,4.5,3.8996361103790775,4.5,0.6003638896209225,0.3292945739109481,0.6484363775175357,0.4790284493421793,Under,105.0,2.05,105.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5652694610778443,0.10594245878259112,88.46195308346358,18846.19530834636,2026,2026-05,+100 to +120,2026 Frozen Test,0.3136138799151887
KPROP-00836,2026-05-24 19:20:37,2026-05-24,Reid Detmers,108,140,Home,draftkings,,,-104.0,-104.0,6.5,5.744489553811678,6.5,0.755510446188322,0.26964057973897093,0.647267746533593,0.4932249322493225,Under,-104.0,1.9615384615384617,-104.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5645933014354066,0.1046195611046215,87.46195308346358,18746.19530834636,2026,2026-05,-119 to -101,2026 Frozen Test,0.2804262029285297
KPROP-00837,2026-05-24 16:05:37,2026-05-24,Robbie Ray,137,145,Home,betrivers,,,125.0,125.0,5.5,5.188907991435448,5.5,0.3110920085645521,0.3114172869356301,0.5828521275269467,0.4268502581755593,Under,125.0,2.25,125.0,1.0,1.25,100.0,125.0,1.25,,Win,0.5651135005973715,0.10598799651548815,88.71195308346358,18871.19530834636,2026,2026-05,+121 to +150,2026 Frozen Test,0.24913382954850408
KPROP-00838,2026-05-24 16:05:37,2026-05-24,Robbie Ray,137,145,Home,draftkings,,,-150.0,-150.0,6.5,5.188907991435448,6.5,1.311092008564552,0.22345353529166784,0.7340721211750008,0.5798319327731092,Under,-150.0,1.6666666666666665,-150.0,1.0,0.6666666666666665,100.0,66.66666666666666,0.6666666666666665,,Win,0.5656324582338902,0.10665706414096689,89.37861975013026,18937.861975013024,2026,2026-05,<= -150,2026 Frozen Test,0.33518030293750184
KPROP-00839,2026-05-24 13:35:37,2026-05-24,Ryan Weathers,147,139,Home,draftkings,,,-103.0,-103.0,5.5,5.081413766971731,5.5,0.41858623302826903,0.1858320394707177,0.6016783254457336,0.4878275495750709,Under,-103.0,1.970873786407767,-103.0,1.0,0.970873786407767,100.0,97.0873786407767,0.970873786407767,,Win,0.566150178784267,0.10768711982900837,90.34949353653802,19034.949353653803,2026,2026-05,-119 to -101,2026 Frozen Test,0.19140700065483923
KPROP-00840,2026-05-24 14:10:37,2026-05-24,Seth Lugo,118,136,Home,fanduel,,,130.0,130.0,4.5,4.716438046067721,4.5,-0.21643804606772132,0.13061725521260448,0.49157271965765414,0.4214819850441876,Under,130.0,2.3,130.0,1.0,1.2999999999999998,100.0,129.99999999999997,1.2999999999999998,,Win,0.5666666666666667,0.10910653992445002,91.64949353653802,19164.949353653803,2026,2026-05,+121 to +150,2026 Frozen Test,0.10047481170200345
KPROP-00841,2026-05-24 13:35:37,2026-05-24,Sonny Gray,111,142,Home,draftkings,,,-117.0,-117.0,5.5,4.861697560456833,5.5,0.6383024395431667,0.18740274332967655,0.6402125390302864,0.5286297680076462,Under,-117.0,1.8547008547008548,-117.0,1.0,0.8547008547008548,100.0,85.47008547008548,0.8547008547008548,,Win,0.5671819262782402,0.10999309677911875,92.50419439123887,19250.41943912389,2026,2026-05,-119 to -101,2026 Frozen Test,0.21926120969572155
KPROP-00842,2026-05-24 14:10:37,2026-05-24,Yoshinobu Yamamoto,119,158,Away,betmgm,,,-125.0,-125.0,6.5,6.009689052610117,6.5,0.490310947389883,0.08854370072655637,0.6047465004036424,0.5275590551181103,Under,-125.0,1.8,-125.0,1.0,0.8,100.0,80.0,0.8,,Win,0.5676959619952494,0.1108125824123977,93.30419439123887,19330.41943912389,2026,2026-05,-149 to -120,2026 Frozen Test,0.11067962590819547
KPROP-00843,2026-05-25 13:35:37,2026-05-25,Kyle Bradish,110,139,Home,fanduel,,,100.0,100.0,5.5,5.028564624573591,5.5,0.4714353754264087,0.2218972624393856,0.6109486312196928,0.48017621145374445,Under,100.0,2.0,100.0,1.0,1.0,100.0,100.0,1.0,,Win,0.5682087781731909,0.11186737175710423,94.30419439123887,19430.41943912389,2026,2026-05,+100 to +120,2026 Frozen Test,0.22189726243938557
KPROP-00844,2026-05-25 17:05:37,2026-05-25,Landen Roupp,137,109,Home,betrivers,,,125.0,125.0,4.5,4.536613696193284,4.5,-0.03661369619328436,0.18162898832211882,0.525168439254275,0.41540256709451573,Under,125.0,2.25,125.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5675355450236966,0.11054999335454842,93.30419439123887,19330.41943912389,2026,2026-05,+121 to +150,2026 Frozen Test,0.14530319065769506
KPROP-00845,2026-05-25 17:05:37,2026-05-25,Landen Roupp,137,109,Home,fanduel,,,-160.0,-160.0,5.5,4.536613696193284,5.5,0.9633863038067156,0.13207808533000565,0.6966634371261573,0.5859872611464969,Under,-160.0,1.625,-160.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5668639053254438,0.10923573300738328,92.30419439123887,19230.41943912389,2026,2026-05,<= -150,2026 Frozen Test,0.21132493652800904
KPROP-00846,2026-05-25 16:10:37,2026-05-25,Nolan McLean,121,113,Home,betrivers,,,135.0,135.0,6.5,6.6311125992438225,6.5,-0.13111259924382246,0.18907098055890503,0.5059876513016617,0.4088050314465409,Under,135.0,2.35,135.0,1.0,1.35,100.0,135.0,1.35,,Win,0.5673758865248227,0.11070235743645256,93.65419439123886,19365.41943912389,2026,2026-05,+121 to +150,2026 Frozen Test,0.1400525781917815
KPROP-00847,2026-05-25 16:10:37,2026-05-25,Nolan McLean,121,113,Home,fanatics,,,-140.0,-140.0,7.5,6.6311125992438225,7.5,0.8688874007561775,0.12028006182092665,0.6534967027288738,0.5597945707997065,Under,-140.0,1.7142857142857144,-140.0,1.0,0.7142857142857144,100.0,71.42857142857144,0.7142857142857144,,Win,0.5678866587957497,0.11141497060864766,94.36848010552457,19436.848010552458,2026,2026-05,-149 to -120,2026 Frozen Test,0.1683920865492973
KPROP-00848,2026-05-25 19:05:37,2026-05-25,Trey Yesavage,141,146,Home,betrivers,,,120.0,120.0,5.5,5.145447629785482,5.5,0.3545523702145177,0.2990055545544299,0.5904570702520135,0.43795620437956206,Under,120.0,2.2,120.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5672169811320755,0.11010433974708086,93.36848010552457,19336.848010552458,2026,2026-05,+100 to +120,2026 Frozen Test,0.24917129546202488
KPROP-00849,2026-05-25 19:05:37,2026-05-25,Trey Yesavage,141,146,Home,draftkings,,,-145.0,-145.0,6.5,5.145447629785482,6.5,1.3545523702145177,0.25139488621661665,0.7406214632710588,0.574357192494788,Under,-145.0,1.6896551724137931,-145.0,1.0,0.6896551724137931,100.0,68.96551724137932,0.6896551724137931,,Win,0.5677267373380448,0.110786967347395,94.05813527793836,19405.813527793838,2026,2026-05,-149 to -120,2026 Frozen Test,0.3645225850140941
KPROP-00850,2026-05-26 18:40:37,2026-05-26,Braxton Ashcraft,134,112,Home,draftkings,,,110.0,110.0,5.5,5.521672086674675,5.5,-0.02167208667467513,0.1029363396433488,0.525207780782547,0.4661016949152542,Under,110.0,2.1,110.0,1.0,1.1,100.0,110.00000000000001,1.1,,Win,0.5682352941176471,0.11195074738580983,95.15813527793836,19515.813527793838,2026,2026-05,+100 to +120,2026 Frozen Test,0.09357849058486255
KPROP-00851,2026-05-26 18:35:37,2026-05-26,Griffin Jax,139,110,Away,betrivers,,,132.0,132.0,4.5,4.50524259950095,4.5,-0.005242599500950185,0.2321723735563409,0.5311087817053193,0.4249291784702549,Under,132.0,2.3200000000000003,132.0,1.0,1.3200000000000003,100.0,132.00000000000003,1.3200000000000003,,Win,0.5687426556991775,0.11337031172495693,96.47813527793835,19647.813527793838,2026,2026-05,+121 to +150,2026 Frozen Test,0.17588816178510672
KPROP-00852,2026-05-26 18:35:37,2026-05-26,Griffin Jax,139,110,Away,betrivers,,,-155.0,-155.0,5.5,4.50524259950095,5.5,0.9947574004990498,0.15496014539000086,0.7020345981782359,0.5776397515527951,Under,-155.0,1.6451612903225805,-155.0,1.0,0.6451612903225805,100.0,64.51612903225805,0.6451612903225805,,Win,0.5692488262910798,0.11399447954021236,97.12329656826093,19712.329656826096,2026,2026-05,<= -150,2026 Frozen Test,0.24018822535450138
KPROP-00853,2026-05-26 18:10:37,2026-05-26,Joey Cantillo,114,120,Home,fanduel,,,132.0,132.0,4.5,4.500485502993574,4.5,-0.0004855029935741939,0.23426650992770048,0.5320114266929743,0.4107613194531544,Under,132.0,2.3200000000000003,132.0,1.0,1.3200000000000003,100.0,132.00000000000003,1.3200000000000003,,Win,0.5697538100820633,0.11540831954075138,98.44329656826093,19844.329656826096,2026,2026-05,+121 to +150,2026 Frozen Test,0.17747462873310638
KPROP-00854,2026-05-26 18:10:37,2026-05-26,Joey Cantillo,114,120,Home,betmgm,,,-140.0,-140.0,5.5,4.500485502993574,5.5,0.9995144970064258,0.20488142115441088,0.7028474956734063,0.5708154506437769,Under,-140.0,1.7142857142857144,-140.0,1.0,0.7142857142857144,100.0,71.42857142857144,0.7142857142857144,,Win,0.5702576112412178,0.11610958112710379,99.15758228254664,19915.758228254665,2026,2026-05,-149 to -120,2026 Frozen Test,0.2868339896161752
KPROP-00855,2026-05-26 19:40:37,2026-05-26,Kyle Harrison,158,138,Home,fanduel,,,-115.0,-115.0,6.5,5.516683037032738,6.5,0.9833169629672618,0.2776848412264481,0.683412822051356,0.521797153024911,Under,-115.0,1.8695652173913042,-115.0,1.0,0.8695652173913042,100.0,86.95652173913042,0.8695652173913042,,Win,0.5707602339181287,0.1169908157894011,100.02714749993794,20002.714749993796,2026,2026-05,-119 to -101,2026 Frozen Test,0.31933756741041536
KPROP-00856,2026-05-26 18:45:37,2026-05-26,Ranger Suarez,111,144,Home,draftkings,,,-112.0,-112.0,4.5,4.246953934541807,4.5,0.25304606545819297,0.09919921472996274,0.5807090191026218,0.5077399380804954,Under,-112.0,1.8928571428571428,-112.0,1.0,0.8928571428571428,100.0,89.28571428571428,0.8928571428571428,,Win,0.5712616822429907,0.11789720168550827,100.92000464279508,20092.00046427951,2026,2026-05,-119 to -101,2026 Frozen Test,0.11110312049755827
KPROP-00857,2026-05-27 19:40:37,2026-05-27,Connor Prielipp,142,145,Away,betrivers,,,120.0,120.0,4.5,4.601633552751782,4.5,-0.10163355275178176,0.12844093347833896,0.5129276970356086,0.43169209431345357,Under,120.0,2.2,120.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5705950991831972,0.11659277087840733,99.92000464279508,19992.00046427951,2026,2026-05,+100 to +120,2026 Frozen Test,0.10703411123194911
KPROP-00858,2026-05-27 19:40:37,2026-05-27,Connor Prielipp,142,145,Away,betrivers,,,-167.0,-167.0,5.5,4.601633552751782,5.5,0.8983664472482182,0.09594331132735234,0.6854776516541867,0.5951171430737736,Under,-167.0,1.5988023952095807,-167.0,1.0,0.5988023952095807,100.0,59.88023952095807,0.5988023952095807,,Win,0.5710955710955711,0.11715478675758118,100.51880703800465,20051.880703800467,2026,2026-05,<= -150,2026 Frozen Test,0.16022532991667846
KPROP-00859,2026-05-27 16:10:37,2026-05-27,Cristopher Sánchez,143,135,Away,fanatics,,,105.0,105.0,6.5,6.406116004430877,6.5,0.09388399556912308,0.10978624423580585,0.5413591435296614,0.4740160904544466,Under,105.0,2.05,105.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.570430733410943,0.11585425732014511,99.51880703800465,19951.880703800467,2026,2026-05,+100 to +120,2026 Frozen Test,0.10455832784362463
KPROP-00860,2026-05-27 13:05:37,2026-05-27,Kevin Gausman,141,146,Home,betmgm,,,-105.0,-105.0,5.5,5.286059737265489,5.5,0.2139402627345106,0.10485104569680924,0.5658993160886097,0.4965893587994543,Under,-105.0,1.9523809523809523,-105.0,1.0,0.9523809523809523,100.0,95.23809523809523,0.9523809523809523,,Win,0.5709302325581396,0.11682696277951814,100.4711879903856,20047.118799038566,2026,2026-05,-119 to -101,2026 Frozen Test,0.11009359798164972
KPROP-00861,2026-05-27 15:05:37,2026-05-27,Logan Gilbert,136,133,Away,draftkings,,,115.0,115.0,5.5,5.493529646220701,5.5,0.006470353779299387,0.13956027427177942,0.5300280345450137,0.44362292051756,Under,115.0,2.15,115.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.570267131242741,0.11552983506432707,99.4711879903856,19947.118799038566,2026,2026-05,+100 to +120,2026 Frozen Test,0.12135676023632994
KPROP-00862,2026-05-27 15:45:37,2026-05-27,Michael Soroka,109,137,Away,fanatics,,,-150.0,-150.0,5.5,4.685540345664135,5.5,0.8144596543358649,0.11825137207104658,0.670950823242628,0.5733788395904437,Under,-150.0,1.6666666666666665,-150.0,1.0,0.6666666666666665,100.0,66.66666666666666,0.6666666666666665,,Win,0.5707656612529002,0.11616920493857573,100.13785465705227,20013.78546570523,2026,2026-05,<= -150,2026 Frozen Test,0.1773770581065699
KPROP-00863,2026-05-28 18:35:37,2026-05-28,Chris Bassitt,110,141,Home,fanduel,,,138.0,138.0,3.5,3.795996394878728,3.5,-0.2959963948787281,0.12884418240121154,0.4743042783198368,0.4007627901433211,Under,138.0,2.38,138.0,1.0,1.38,100.0,138.0,1.38,,Win,0.5712630359212051,0.11763366704177551,101.51785465705227,20151.78546570523,2026,2026-05,+121 to +150,2026 Frozen Test,0.09336534956609532
KPROP-00864,2026-05-28 16:05:37,2026-05-28,Chris Sale,144,111,Away,draftkings,,,-110.0,-110.0,7.5,6.690431411779348,7.5,0.8095685882206523,0.23085391509851516,0.6447330031468412,0.5116279069767442,Under,-110.0,1.9090909090909092,-110.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5706018518518519,0.11634010955677346,100.51785465705227,20051.78546570523,2026,2026-05,-119 to -101,2026 Frozen Test,0.25393930660836667
KPROP-00865,2026-05-28 13:10:37,2026-05-28,Jack Flaherty,116,108,Home,betrivers,,,133.0,133.0,5.5,5.849365111080847,5.5,-0.34936511108084733,0.09549205047470777,0.47016826200631234,0.40034315127251924,Under,133.0,2.33,133.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5699421965317919,0.11504954295612979,99.51785465705227,19951.78546570523,2026,2026-05,+121 to +150,2026 Frozen Test,0.0717985341915096
KPROP-00866,2026-05-28 13:10:37,2026-05-28,Jack Flaherty,116,108,Home,draftkings,,,-126.0,-126.0,6.5,5.849365111080847,6.5,0.6506348889191527,0.1308659665456533,0.6304827955077537,0.5508744038155803,Under,-126.0,1.7936507936507935,-126.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.569284064665127,0.11376195687881324,98.51785465705227,19851.78546570523,2026,2026-05,-149 to -120,2026 Frozen Test,0.1648911178475232
KPROP-00867,2026-05-28 18:40:37,2026-05-28,Paul Skenes,134,112,Home,draftkings,,,-114.0,-114.0,6.5,6.005741131962868,6.5,0.49425886803713226,0.1364162602280069,0.6053806246074429,0.5207810820494446,Under,-114.0,1.8771929824561404,-114.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5686274509803921,0.11247734101159432,97.51785465705227,19751.78546570523,2026,2026-05,-119 to -101,2026 Frozen Test,0.15551453665992787
KPROP-00868,2026-05-29 19:05:37,2026-05-29,Trevor Rogers,110,141,Home,fanduel,,,-134.0,-134.0,4.5,4.058763233780672,4.5,0.44123676621932795,0.07807325529073506,0.6173581889271731,0.5529573590096286,Under,-134.0,1.7462686567164178,-134.0,1.0,0.7462686567164178,100.0,74.62686567164178,0.7462686567164178,,Win,0.5691244239631337,0.1132075153384432,98.26412331376869,19826.412331376872,2026,2026-05,-149 to -120,2026 Frozen Test,0.10461816208958498
KPROP-00869,2026-05-30 19:15:36,2026-05-30,Brady Singer,113,144,Home,draftkings,,,-130.0,-130.0,4.5,3.9155048886668364,4.5,0.5844951113331636,0.14175452506148578,0.6453395141651876,0.5485770363101079,Under,-130.0,1.7692307692307692,-130.0,1.0,0.7692307692307692,100.0,76.92307692307692,0.7692307692307692,,Win,0.569620253164557,0.11396243277675427,99.03335408299947,19903.33540829995,2026,2026-05,-149 to -120,2026 Frozen Test,0.18428088257993153
KPROP-00870,2026-05-30 16:10:36,2026-05-30,Christian Scott,121,146,Home,fanduel,,,-144.0,-144.0,5.5,4.687615263886488,5.5,0.8123847361135121,0.1362782745056812,0.6705904570853201,0.562661313449957,Under,-144.0,1.6944444444444444,-144.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5689655172413793,0.11268201618735571,98.03335408299947,19803.33540829995,2026,2026-05,-149 to -120,2026 Frozen Test,0.19624071528818093
KPROP-00871,2026-05-30 16:05:36,2026-05-30,Foster Griffin,120,135,Home,betrivers,,,114.0,114.0,4.5,4.491520186556167,4.5,0.00847981344383264,0.14214766951865387,0.5337138642610533,0.43652993348115304,Under,114.0,2.1399999999999997,114.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5683122847301951,0.11140453970493625,97.03335408299947,19703.33540829995,2026,2026-05,+100 to +120,2026 Frozen Test,0.12469093817425782
KPROP-00872,2026-05-30 16:05:36,2026-05-30,Foster Griffin,120,135,Home,betmgm,,,-155.0,-155.0,5.5,4.491520186556167,5.5,1.0084798134438326,0.15881595938172188,0.7043783282516349,0.5962954167656138,Under,-155.0,1.6451612903225805,-155.0,1.0,0.6451612903225805,100.0,64.51612903225805,0.6451612903225805,,Win,0.5688073394495413,0.11201664607032344,97.67851537332204,19767.851537332208,2026,2026-05,<= -150,2026 Frozen Test,0.24616473704166897
KPROP-00873,2026-05-30 14:10:36,2026-05-30,Framber Valdez,116,145,Away,betrivers,,,-129.0,-129.0,5.5,4.249911831439516,5.5,1.2500881685604837,0.3224369829326704,0.7449535842721157,0.548892916239855,Under,-129.0,1.7751937984496124,-129.0,1.0,0.7751937984496124,100.0,77.51937984496125,0.7751937984496124,,Win,0.5693012600229095,0.11277629916583236,98.45370917177165,19845.37091717717,2026,2026-05,-149 to -120,2026 Frozen Test,0.41594370798314484
KPROP-00874,2026-05-30 16:10:36,2026-05-30,Parker Messick,114,111,Home,betrivers,,,138.0,138.0,5.5,5.0729486141866085,5.5,0.4270513858133915,0.43552748095065025,0.603162807122122,0.4131680661068906,Under,138.0,2.38,138.0,1.0,1.38,100.0,138.0,1.38,,Win,0.5697940503432495,0.1142262118670156,99.83370917177164,19983.37091717717,2026,2026-05,+121 to +150,2026 Frozen Test,0.31559962387728285
KPROP-00875,2026-05-30 16:10:36,2026-05-30,Parker Messick,114,111,Home,betrivers,,,-148.0,-148.0,6.5,5.0729486141866085,6.5,1.4270513858133915,0.25917106683391855,0.751440797949274,0.5561918396564066,Under,-148.0,1.6756756756756757,-148.0,1.0,0.6756756756756757,100.0,67.56756756756756,0.6756756756756757,,Win,0.5702857142857143,0.11486786839708266,100.50938484744732,20050.938484744736,2026,2026-05,-149 to -120,2026 Frozen Test,0.38357317891419945
KPROP-00876,2026-05-30 16:10:36,2026-05-30,Peter Lambert,117,158,Home,betrivers,,,-143.0,-143.0,5.5,4.54452336838036,5.5,0.9554766316196401,0.1815346912361865,0.6953064232377559,0.5686288432862315,Under,-143.0,1.6993006993006992,-143.0,1.0,0.6993006993006992,100.0,69.93006993006992,0.6993006993006992,,Win,0.5707762557077626,0.11553502916295436,101.20868554674801,20120.868554674806,2026,2026-05,-149 to -120,2026 Frozen Test,0.2595946084677468
KPROP-00877,2026-05-30 16:05:36,2026-05-30,Seth Lugo,118,140,Away,betrivers,,,117.0,117.0,4.5,4.3496555106451895,4.5,0.15034448935481048,0.21706171755698433,0.5608579343580573,0.44511790889288755,Under,117.0,2.17,117.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5701254275940707,0.11426303939195896,100.20868554674801,20020.868554674806,2026,2026-05,+100 to +120,2026 Frozen Test,0.18552283551879004
KPROP-00878,2026-05-30 16:05:36,2026-05-30,Seth Lugo,118,140,Away,betrivers,,,-190.0,-190.0,5.5,4.3496555106451895,5.5,1.1503444893548105,0.1117318075185817,0.7283760118225191,0.6112600536193029,Under,-190.0,1.526315789473684,-190.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5694760820045558,0.11299394709196812,99.20868554674801,19920.868554674806,2026,2026-05,<= -150,2026 Frozen Test,0.21229043428530528
KPROP-00879,2026-05-30 16:10:36,2026-05-30,Sonny Gray,111,114,Away,draftkings,,,120.0,120.0,4.5,4.42907213756542,4.5,0.07092786243457994,0.2003577367794558,0.5456171530815708,0.4310344827586207,Under,120.0,2.2,120.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5688282138794084,0.11172774237400229,98.20868554674801,19820.868554674806,2026,2026-05,+100 to +120,2026 Frozen Test,0.16696478064954645
KPROP-00880,2026-05-30 16:10:36,2026-05-30,Sonny Gray,111,114,Away,betmgm,,,-175.0,-175.0,5.5,4.42907213756542,5.5,1.07092786243458,0.12356622259793226,0.7149966871077751,0.60431654676259,Under,-175.0,1.5714285714285714,-175.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5681818181818182,0.11046441539403183,97.20868554674801,19720.868554674806,2026,2026-05,<= -150,2026 Frozen Test,0.21624088954638146
KPROP-00881,2026-05-31 14:35:36,2026-05-31,Jack Leiter,140,118,Home,betmgm,,,-125.0,-125.0,5.5,5.08719490244203,5.5,0.41280509755797024,0.08119634801612113,0.600664637786734,0.5477386934673366,Under,-125.0,1.8,-125.0,1.0,-1.0,100.0,-100.0,-1.0,,Loss,0.5675368898978433,0.10920395635272193,96.20868554674801,19620.868554674806,2026,2026-05,-149 to -120,2026 Frozen Test,0.10149543502015142
KPROP-00882,2026-05-31 16:10:38,2026-05-31,Merrill Kelly,109,136,Away,fanduel,,,128.0,128.0,4.5,4.832363118566191,4.5,-0.3323631185661906,0.07247499359621679,0.47038376912114765,0.4329403095062638,Under,128.0,2.2800000000000002,128.0,1.0,1.2800000000000002,100.0,128.00000000000003,1.2800000000000002,,Win,0.5680272108843537,0.1105313895087846,97.48868554674802,19748.868554674806,2026,2026-05,+121 to +150,2026 Frozen Test,0.05662108874704435
