n,wr,roi,roi_lo90,roi_hi90,units,avg_odds,avg_edge,avg_ev,clv_mean,clv_pos_pct,sharpe_ann,max_dd,profit_factor,kelly_roi,over_pct,model,min_edge,sides,min_books,score
1458,0.5596707818930041,0.09374975815340028,0.05572099224896667,0.12957412480151645,136.6871473876576,-13.311385459533607,0.11545443065904638,0.19787136895476293,0.0035630531544093274,0.5713305898491083,3.9442298456994345,-15.712990602542842,1.2129083292642642,0.003996569443019931,1.0,p_poisson_glm_platt,0.05,over,3,0.07712524853189491
1163,0.5640584694754944,0.1070929663783224,0.05955725231113836,0.15293657575241998,124.54911989798894,-8.485812553740328,0.12072901227269547,0.20976424222860124,0.005068663213402002,0.5915735167669819,3.839579601084064,-14.996012402539876,1.2456590136055008,0.004853797384040562,1.0,p_lgb_poisson,0.06,over,3,0.07644025339306781
1256,0.5573248407643312,0.099851267201452,0.05781992533777354,0.14300657148578186,125.41319160502371,-3.356687898089172,0.11353263935539058,0.19712200548436382,0.005003124702008815,0.589968152866242,3.8201073692378107,-19.2020934580046,1.2255632942536399,0.00463298318068614,1.0,p_mean_all,0.06,over,3,0.07624151030989258
2061,0.5633187772925764,0.08199792387942395,0.04759752110192827,0.11755675954540214,168.99772111549277,-26.103833090732653,0.11452872321484461,0.19442542614390468,0.006975218748575694,0.5924308588064047,3.6934870805700593,-35.81919012110175,1.1877752456838808,0.0035848410139972674,0.7734109655507035,p_cat_clf,0.05,both,1,0.07592429075129362
1315,0.5566539923954372,0.09831849572980114,0.056500129352228055,0.13961050335610733,129.2888218846885,-5.311026615969582,0.11487832833448705,0.19921061993231498,0.005042863579796628,0.5923954372623574,3.8381946760840435,-17.488760027701446,1.2217647030612153,0.004306339406789509,1.0,p_mean_count,0.06,over,3,0.07583980627602152
1638,0.5811965811965812,0.08966408644529827,0.052094574823057724,0.12900276638724156,146.86977359739856,-43.813797313797316,0.11709506491638752,0.19402484975143922,0.005241609746866663,0.5622710622710623,3.798243302390633,-15.831256431956433,1.2140958798795898,0.003634531562907398,1.0,p_poisson_glm_platt,0.05,over,1,0.07582703814287418
713,0.5652173913043478,0.12441901720232995,0.0682712177548582,0.18118597079424412,88.71075926526126,5.46984572230014,0.14472845264750442,0.2616580679855457,0.006797685126755976,0.6157082748948106,3.572700485508845,-11.376462926179673,1.286163739565359,0.0060843062594253,1.0,p_mean_count,0.1,over,3,0.07536868419470028
1616,0.5581683168316832,0.08897635871734856,0.051800819674008035,0.12456373561019692,143.78579568723526,-14.330445544554456,0.10852706388006957,0.1840091191561303,0.003260170229688619,0.5625,4.025186597365635,-18.05024271064771,1.2013806662286208,0.0036521603043859112,1.0,p_poisson_glm_platt,0.04,over,3,0.07526284248718501
2042,0.5548481880509305,0.08147062363919402,0.04703733700570947,0.11531149449801377,166.36301347123418,-15.764446620959843,0.10284654781554438,0.17190364970568442,0.0041622494808426416,0.584720861900098,3.8669909886577885,-32.008635740284156,1.1830176165800157,0.003802474609279595,0.7375122428991185,p_cat_clf_platt,0.04,both,3,0.07517887501175785
1797,0.5509181969949917,0.08455382639739267,0.04927357995432059,0.11849364932859419,151.94322603611462,-6.3149693934335005,0.09612601999932537,0.16110312844446603,0.0036444443997587397,0.568725653867557,3.854028778220415,-23.60584964348466,1.1882815688179857,0.0033992295784484026,1.0,p_mean_count,0.03,over,3,0.07485889572154794
1291,0.5623547637490317,0.09996002101134643,0.055586128280986274,0.14152899343517042,129.04838712564825,-13.103795507358637,0.13358009795986597,0.23428183138521186,0.004580031422806454,0.5894655305964369,3.781437193983057,-17.170480900320698,1.2284042250011475,0.004686164692909605,0.8079008520526724,p_poisson_glm_platt,0.08,both,3,0.0745574141294753
1643,0.55203895313451,0.08660242885850858,0.05053550149615358,0.12370322985224946,142.2877906145296,-6.831405964698722,0.10184068618318068,0.17257786407418055,0.004032113084068703,0.5818624467437614,3.8694301568138574,-19.124795647854715,1.1933258024653934,0.003615753427477263,1.0,p_mean_count,0.04,over,3,0.07432892188845511
